time	I(L13)	I(L17)	I(L18)	I(L18)+I(L19)	I(L19)	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
3.428880396883043e-008	2.014622e-006	-2.142056e-007	1.974333e-006	1.719839e-006	-2.544941e-007	-2.211903e-006	3.342023e-006	1.367751e-006	8.038156e-007	3.176798e-007
3.432137539740189e-008	2.005836e-006	-2.131365e-007	1.965613e-006	1.712254e-006	-2.533596e-007	-2.196968e-006	3.327026e-006	1.374393e-006	8.071954e-007	2.955745e-007
3.439337539740197e-008	1.986562e-006	-2.107950e-007	1.946481e-006	1.695605e-006	-2.508758e-007	-2.164242e-006	3.294290e-006	1.388918e-006	8.145720e-007	2.532107e-007
3.441066111168770e-008	1.981954e-006	-2.102362e-007	1.941908e-006	1.691626e-006	-2.502822e-007	-2.156462e-006	3.286500e-006	1.392373e-006	8.163235e-007	2.448676e-007
3.442794682597344e-008	1.977356e-006	-2.096789e-007	1.937345e-006	1.687655e-006	-2.496901e-007	-2.148708e-006	3.278739e-006	1.395816e-006	8.180676e-007	2.370061e-007
3.444523254025917e-008	1.972769e-006	-2.091233e-007	1.932792e-006	1.683693e-006	-2.490996e-007	-2.140982e-006	3.271007e-006	1.399247e-006	8.198043e-007	2.296260e-007
3.446251825454491e-008	1.968191e-006	-2.085693e-007	1.928249e-006	1.679739e-006	-2.485105e-007	-2.133283e-006	3.263303e-006	1.402666e-006	8.215335e-007	2.227275e-007
3.447980396883064e-008	1.963623e-006	-2.080168e-007	1.923717e-006	1.675794e-006	-2.479229e-007	-2.125612e-006	3.255628e-006	1.406073e-006	8.232554e-007	2.163104e-007
3.449708968311638e-008	1.959065e-006	-2.074660e-007	1.919194e-006	1.671857e-006	-2.473369e-007	-2.117968e-006	3.247981e-006	1.409467e-006	8.249698e-007	2.103749e-007
3.451437539740211e-008	1.954516e-006	-2.069168e-007	1.914681e-006	1.667928e-006	-2.467524e-007	-2.110351e-006	3.240362e-006	1.412850e-006	8.266768e-007	2.049208e-007
3.453980396883071e-008	1.947834e-006	-2.061106e-007	1.908051e-006	1.662157e-006	-2.458938e-007	-2.099194e-006	3.229210e-006	1.417804e-006	8.291745e-007	1.975928e-007
3.456523254025931e-008	1.941177e-006	-2.053084e-007	1.901447e-006	1.656408e-006	-2.450391e-007	-2.088094e-006	3.218117e-006	1.422733e-006	8.316565e-007	1.908193e-007
3.459066111168791e-008	1.934546e-006	-2.045102e-007	1.894868e-006	1.650679e-006	-2.441884e-007	-2.077052e-006	3.207085e-006	1.427635e-006	8.341230e-007	1.846004e-007
3.461608968311651e-008	1.927939e-006	-2.037160e-007	1.888314e-006	1.644972e-006	-2.433416e-007	-2.066068e-006	3.196114e-006	1.432513e-006	8.365738e-007	1.789361e-007
3.464151825454511e-008	1.921357e-006	-2.029257e-007	1.881785e-006	1.639286e-006	-2.424987e-007	-2.055142e-006	3.185202e-006	1.437364e-006	8.390089e-007	1.738262e-007
3.466694682597371e-008	1.914801e-006	-2.021395e-007	1.875281e-006	1.633621e-006	-2.416598e-007	-2.044273e-006	3.174351e-006	1.442190e-006	8.414285e-007	1.692709e-007
3.469237539740231e-008	1.908270e-006	-2.013572e-007	1.868802e-006	1.627977e-006	-2.408248e-007	-2.033462e-006	3.163561e-006	1.446991e-006	8.438324e-007	1.652702e-007
3.469337539740231e-008	1.908013e-006	-2.013265e-007	1.868548e-006	1.627756e-006	-2.407921e-007	-2.033038e-006	3.163138e-006	1.447179e-006	8.439267e-007	1.651152e-007
3.473608968311665e-008	1.897100e-006	-2.000215e-007	1.857723e-006	1.618324e-006	-2.393985e-007	-2.015013e-006	3.145148e-006	1.455184e-006	8.479287e-007	1.592828e-007
3.477880396883098e-008	1.886254e-006	-1.987267e-007	1.846965e-006	1.608950e-006	-2.380151e-007	-1.997143e-006	3.127316e-006	1.463119e-006	8.518884e-007	1.540296e-007
3.482151825454532e-008	1.875475e-006	-1.974422e-007	1.836276e-006	1.599634e-006	-2.366418e-007	-1.979430e-006	3.109642e-006	1.470985e-006	8.558058e-007	1.493558e-007
3.486423254025965e-008	1.864764e-006	-1.961678e-007	1.825653e-006	1.590375e-006	-2.352786e-007	-1.961872e-006	3.092126e-006	1.478781e-006	8.596809e-007	1.452613e-007
3.490694682597398e-008	1.854120e-006	-1.949037e-007	1.815098e-006	1.581173e-006	-2.339255e-007	-1.944470e-006	3.074767e-006	1.486508e-006	8.635138e-007	1.417462e-007
3.494966111168832e-008	1.843544e-006	-1.936499e-007	1.804611e-006	1.572028e-006	-2.325825e-007	-1.927224e-006	3.057566e-006	1.494165e-006	8.673044e-007	1.388103e-007
3.499237539740265e-008	1.833035e-006	-1.924062e-007	1.794191e-006	1.562941e-006	-2.312497e-007	-1.910134e-006	3.040523e-006	1.501753e-006	8.710527e-007	1.364537e-007
3.499337539740265e-008	1.832789e-006	-1.923772e-007	1.793948e-006	1.562729e-006	-2.312186e-007	-1.909736e-006	3.040126e-006	1.501930e-006	8.711399e-007	1.363967e-007
3.529337539740299e-008	1.760795e-006	-1.839079e-007	1.722582e-006	1.500461e-006	-2.221206e-007	-1.793889e-006	2.924568e-006	1.553340e-006	8.963218e-007	1.243198e-007
3.559337539740333e-008	1.691856e-006	-1.758776e-007	1.654276e-006	1.440818e-006	-2.134578e-007	-1.684927e-006	2.815977e-006	1.601574e-006	9.195768e-007	1.170790e-007
3.589337539740367e-008	1.625816e-006	-1.682541e-007	1.588871e-006	1.383673e-006	-2.051988e-007	-1.582433e-006	2.713796e-006	1.646787e-006	9.410052e-007	1.113468e-007
3.619337539740401e-008	1.562533e-006	-1.610104e-007	1.526226e-006	1.328908e-006	-1.973178e-007	-1.485937e-006	2.617592e-006	1.689127e-006	9.607026e-007	1.062198e-007
3.649337539740435e-008	1.501876e-006	-1.541231e-007	1.466207e-006	1.276415e-006	-1.897922e-007	-1.395018e-006	2.526946e-006	1.728734e-006	9.787602e-007	1.014320e-007
3.679337539740469e-008	1.443720e-006	-1.475713e-007	1.408689e-006	1.226087e-006	-1.826020e-007	-1.309289e-006	2.441473e-006	1.765742e-006	9.952654e-007	9.690056e-008
3.709337539740503e-008	1.387950e-006	-1.413359e-007	1.353557e-006	1.177828e-006	-1.757291e-007	-1.228392e-006	2.360815e-006	1.800278e-006	1.010301e-006	9.259406e-008
3.739337539740537e-008	1.334457e-006	-1.353994e-007	1.300700e-006	1.131543e-006	-1.691567e-007	-1.151994e-006	2.284642e-006	1.832461e-006	1.023947e-006	8.849562e-008
3.739451825454823e-008	1.334257e-006	-1.353773e-007	1.300502e-006	1.131370e-006	-1.691322e-007	-1.151712e-006	2.284360e-006	1.832579e-006	1.023996e-006	8.848039e-008
3.739566111169109e-008	1.334058e-006	-1.353552e-007	1.300305e-006	1.131198e-006	-1.691077e-007	-1.151429e-006	2.284078e-006	1.832697e-006	1.024045e-006	8.846516e-008
3.739680396883395e-008	1.333858e-006	-1.353332e-007	1.300108e-006	1.131025e-006	-1.690832e-007	-1.151146e-006	2.283796e-006	1.832816e-006	1.024095e-006	8.844993e-008
3.739794682597680e-008	1.333659e-006	-1.353112e-007	1.299911e-006	1.130853e-006	-1.690588e-007	-1.150863e-006	2.283514e-006	1.832934e-006	1.024144e-006	8.843471e-008
3.739908968311967e-008	1.333460e-006	-1.352892e-007	1.299714e-006	1.130680e-006	-1.690344e-007	-1.150581e-006	2.283233e-006	1.833052e-006	1.024193e-006	8.841949e-008
3.740023254026252e-008	1.333260e-006	-1.352672e-007	1.299518e-006	1.130508e-006	-1.690099e-007	-1.150298e-006	2.282951e-006	1.833170e-006	1.024243e-006	8.840427e-008
3.740137539740538e-008	1.333061e-006	-1.352452e-007	1.299321e-006	1.130335e-006	-1.689856e-007	-1.150016e-006	2.282669e-006	1.833288e-006	1.024292e-006	8.838905e-008
3.744294682597686e-008	1.325865e-006	-1.344513e-007	1.292211e-006	1.124107e-006	-1.681044e-007	-1.139784e-006	2.272467e-006	1.837560e-006	1.026072e-006	8.783761e-008
3.748451825454834e-008	1.318708e-006	-1.336622e-007	1.285142e-006	1.117913e-006	-1.672281e-007	-1.129630e-006	2.262343e-006	1.841790e-006	1.027828e-006	8.728982e-008
3.752608968311981e-008	1.311590e-006	-1.328779e-007	1.278111e-006	1.111754e-006	-1.663567e-007	-1.119554e-006	2.252296e-006	1.845978e-006	1.029559e-006	8.674567e-008
3.756766111169128e-008	1.304512e-006	-1.320985e-007	1.271120e-006	1.105630e-006	-1.654900e-007	-1.109555e-006	2.242326e-006	1.850124e-006	1.031266e-006	8.620518e-008
3.760923254026276e-008	1.297473e-006	-1.313240e-007	1.264169e-006	1.099540e-006	-1.646282e-007	-1.099633e-006	2.232434e-006	1.854228e-006	1.032948e-006	8.566833e-008
3.765080396883424e-008	1.290473e-006	-1.305542e-007	1.257256e-006	1.093485e-006	-1.637712e-007	-1.089790e-006	2.222619e-006	1.858291e-006	1.034606e-006	8.513514e-008
3.769237539740571e-008	1.283513e-006	-1.297893e-007	1.250384e-006	1.087465e-006	-1.629191e-007	-1.080024e-006	2.212881e-006	1.862312e-006	1.036239e-006	8.460559e-008
3.769337539740571e-008	1.283347e-006	-1.297710e-007	1.250219e-006	1.087320e-006	-1.628986e-007	-1.079790e-006	2.212648e-006	1.862408e-006	1.036278e-006	8.459289e-008
3.799337539740605e-008	1.234261e-006	-1.243943e-007	1.201763e-006	1.044870e-006	-1.568931e-007	-1.011496e-006	2.144551e-006	1.890226e-006	1.047367e-006	8.087525e-008
3.803566111169181e-008	1.227502e-006	-1.236565e-007	1.195091e-006	1.039025e-006	-1.560667e-007	-1.002170e-006	2.135252e-006	1.893982e-006	1.048833e-006	8.036562e-008
3.807794682597758e-008	1.220780e-006	-1.229234e-007	1.188458e-006	1.033213e-006	-1.552452e-007	-9.929150e-007	2.126023e-006	1.897698e-006	1.050277e-006	7.985938e-008
3.812023254026334e-008	1.214096e-006	-1.221951e-007	1.181862e-006	1.027434e-006	-1.544286e-007	-9.837296e-007	2.116864e-006	1.901375e-006	1.051698e-006	7.935653e-008
3.816251825454911e-008	1.207450e-006	-1.214715e-007	1.175305e-006	1.021688e-006	-1.536168e-007	-9.746144e-007	2.107775e-006	1.905012e-006	1.053097e-006	7.885707e-008
3.820480396883487e-008	1.200842e-006	-1.207528e-007	1.168785e-006	1.015975e-006	-1.528099e-007	-9.655691e-007	2.098756e-006	1.908610e-006	1.054473e-006	7.836101e-008
3.824708968312063e-008	1.194272e-006	-1.200389e-007	1.162304e-006	1.010296e-006	-1.520078e-007	-9.565940e-007	2.089806e-006	1.912170e-006	1.055826e-006	7.786834e-008
3.828937539740639e-008	1.187741e-006	-1.193298e-007	1.155860e-006	1.004649e-006	-1.512106e-007	-9.476889e-007	2.080926e-006	1.915689e-006	1.057156e-006	7.737906e-008
3.829337539740639e-008	1.187125e-006	-1.192629e-007	1.155252e-006	1.004117e-006	-1.511354e-007	-9.468499e-007	2.080090e-006	1.916020e-006	1.057281e-006	7.733293e-008
3.833494682597787e-008	1.180743e-006	-1.185708e-007	1.148957e-006	9.986001e-007	-1.503568e-007	-9.381673e-007	2.071432e-006	1.919440e-006	1.058565e-006	7.685544e-008
3.837651825454935e-008	1.174396e-006	-1.178831e-007	1.142697e-006	9.931141e-007	-1.495827e-007	-9.295479e-007	2.062837e-006	1.922824e-006	1.059829e-006	7.638106e-008
3.841808968312082e-008	1.168085e-006	-1.171999e-007	1.136472e-006	9.876588e-007	-1.488131e-007	-9.209919e-007	2.054305e-006	1.926171e-006	1.061072e-006	7.590978e-008
3.845966111169230e-008	1.161809e-006	-1.165210e-007	1.130282e-006	9.822342e-007	-1.480481e-007	-9.124991e-007	2.045836e-006	1.929483e-006	1.062294e-006	7.544161e-008
3.850123254026377e-008	1.155569e-006	-1.158467e-007	1.124128e-006	9.768403e-007	-1.472876e-007	-9.040696e-007	2.037431e-006	1.932758e-006	1.063496e-006	7.497656e-008
3.854280396883525e-008	1.149363e-006	-1.151768e-007	1.118009e-006	9.714770e-007	-1.465316e-007	-8.957034e-007	2.029088e-006	1.935997e-006	1.064677e-006	7.451461e-008
3.858437539740672e-008	1.143193e-006	-1.145113e-007	1.111925e-006	9.661445e-007	-1.457801e-007	-8.874004e-007	2.020809e-006	1.939200e-006	1.065837e-006	7.405577e-008
3.859337539740673e-008	1.141862e-006	-1.143678e-007	1.110612e-006	9.649938e-007	-1.456180e-007	-8.856106e-007	2.019024e-006	1.939889e-006	1.066086e-006	7.395682e-008
3.889337539740707e-008	1.098399e-006	-1.096984e-007	1.067766e-006	9.274345e-007	-1.403312e-007	-8.275545e-007	1.961132e-006	1.961925e-006	1.073843e-006	7.073832e-008
3.919337539740741e-008	1.056660e-006	-1.052441e-007	1.026639e-006	8.913739e-007	-1.352650e-007	-7.724749e-007	1.906206e-006	1.982219e-006	1.080613e-006	6.766933e-008
3.923608968312175e-008	1.050854e-006	-1.046268e-007	1.020919e-006	8.863582e-007	-1.345610e-007	-7.648665e-007	1.898619e-006	1.984972e-006	1.081499e-006	6.724414e-008
3.927880396883608e-008	1.045080e-006	-1.040135e-007	1.015232e-006	8.813709e-007	-1.338613e-007	-7.573114e-007	1.891085e-006	1.987691e-006	1.082367e-006	6.682174e-008
3.932151825455042e-008	1.039340e-006	-1.034040e-007	1.009578e-006	8.764120e-007	-1.331658e-007	-7.498097e-007	1.883604e-006	1.990378e-006	1.083216e-006	6.640214e-008
3.936423254026475e-008	1.033632e-006	-1.027984e-007	1.003956e-006	8.714815e-007	-1.324746e-007	-7.423615e-007	1.876175e-006	1.993032e-006	1.084048e-006	6.598533e-008
3.940694682597908e-008	1.027958e-006	-1.021967e-007	9.983669e-007	8.665793e-007	-1.317875e-007	-7.349666e-007	1.868799e-006	1.995653e-006	1.084862e-006	6.557132e-008
3.944966111169342e-008	1.022316e-006	-1.015989e-007	9.928103e-007	8.617055e-007	-1.311047e-007	-7.276251e-007	1.861476e-006	1.998241e-006	1.085658e-006	6.516010e-008
3.949237539740775e-008	1.016707e-006	-1.010050e-007	9.872863e-007	8.568601e-007	-1.304262e-007	-7.203371e-007	1.854205e-006	2.000797e-006	1.086436e-006	6.475167e-008
